index,id,title,url,status,error_type,returncode
315,TmNecAkPFRY,美股分析 | 滴滴DIDI潜在风险，估值应该是多少？美国独立日假期行情股分析,https://www.youtube.com/watch?v=TmNecAkPFRY,success,,
316,_fk9TylXH9U,FIGS 美股投资 | 今年我们最看好的股票，没有之一,https://www.youtube.com/watch?v=_fk9TylXH9U,success,,
317,4_grRPmIhVA,美股分析 | 美联储提前加息时间表，美股跳水，特殊“四巫日”大盘波动率极低,https://www.youtube.com/watch?v=4_grRPmIhVA,success,,
318,_Y8E07Rem5I,美股 | 华尔街无视通胀，市场潜在什么危机？8只抗通胀股,https://www.youtube.com/watch?v=_Y8E07Rem5I,success,,
319,NmbpPR2UJQs,美股捕捉单日翻倍行情，案例分析 CLOV WISH EH SOFI AHT SENS FSLY AMZN,https://www.youtube.com/watch?v=NmbpPR2UJQs,success,,
320,sRFMeN_a1ZM,美股分析 | 下周市场前瞻：大盘，经济数据，​成败就看周一！,https://www.youtube.com/watch?v=sRFMeN_a1ZM,success,,
321,u5IdXkAkvXM,美股分析 | WSB概念股追踪神器，巨大量AMC看涨期权被监测到,https://www.youtube.com/watch?v=u5IdXkAkvXM,success,,
322,YBiy4KFxzAw,美股分析 | 汽车、手机停产潮来临，半导体告急，台积电问题更加恶化，二手车市场火爆,https://www.youtube.com/watch?v=YBiy4KFxzAw,success,,
323,5NgFXFdErbg,巴菲特的价值投资方法,https://www.youtube.com/watch?v=5NgFXFdErbg,success,,
324,CgTVNF556UI,美股大盘跳水，通胀压力威胁科技股长期收人，ARKK被大量做空,https://www.youtube.com/watch?v=CgTVNF556UI,success,,
325,AjcXuoWg5vQ,美股分析 | 看涨ROKU即将公布的财报，和三只避险冷门逆势上涨美股你不能错过,https://www.youtube.com/watch?v=AjcXuoWg5vQ,success,,
326,TVqauipTJF8,美股分析 | 如何跟着大机构“赚钱”，做市商的操盘策略,https://www.youtube.com/watch?v=TVqauipTJF8,success,,
327,SCddKgBMUn8,美股分析 | PATH股票深度分析 靓丽的财务数据 广阔市场前景,https://www.youtube.com/watch?v=SCddKgBMUn8,success,,
328,n0Op4zLmfAU,美股投资 万恶的华尔街猛力做空SPAC公司，导致散户全军覆灭 SKLZ OPEN CCIV CLOV SPCE QS FUBO,https://www.youtube.com/watch?v=n0Op4zLmfAU,success,,
329,D9YvAY70Q2s,什么是高频交易？如何做到4年只亏一天 ？,https://www.youtube.com/watch?v=D9YvAY70Q2s,success,,
330,cennSIXexRQ,美股开户对比 富途、老虎、Robinhood、微牛、德美利、Firstrade 優缺點、手續費、軟件功能、開戶門檻、入金方式、融資利率、新股認購,https://www.youtube.com/watch?v=cennSIXexRQ,success,,
331,M6iOQrtl4WA,美股 | 解读热门股 RBLX PLTR ABNB WISH 后市展望和估值变化，格局,https://www.youtube.com/watch?v=M6iOQrtl4WA,success,,
332,zG0Zg4X7oN8,美股大盘 | 你错过抄底的机会了吗？还能反弹多少？,https://www.youtube.com/watch?v=zG0Zg4X7oN8,success,,
333,DXStstWh2Qw,美股分析 | Coupang 韩国版的亚马逊下周IPO上市，估值多少，前景如何？继阿里之后最大亚洲IPO,https://www.youtube.com/watch?v=DXStstWh2Qw,success,,
334,9d-QL389lDI,血流成河ARK基金爆出重大风险隐患！美股大盘走势分析,https://www.youtube.com/watch?v=9d-QL389lDI,success,,
335,HUmQpxY0HB8,美股 | 什么是左侧交易，RKT逼空行情分析,https://www.youtube.com/watch?v=HUmQpxY0HB8,success,,
336,PTnBZjwP_bs,美股暴跌后，2只牛股回调到买入点，MTTR 房地产AR软件,https://www.youtube.com/watch?v=PTnBZjwP_bs,success,,
337,WvuPnMRzrKg,美股分析 | 下一个爆发的行业，买入这只潜力股，今年将翻倍,https://www.youtube.com/watch?v=WvuPnMRzrKg,success,,
338,56CLLuz_lXg,美股 | 两只15美元以下的冷门潜力股，颠覆性的大公司，你不能错过,https://www.youtube.com/watch?v=56CLLuz_lXg,success,,
339,364gRPDlEzw,美股 | EVGO 还是TPGY ？谁才是美国电车充电桩的老大？欧洲最大的充电桩巨头有多强大？深度对比分析，财务数据，市场规模，发展潜力,https://www.youtube.com/watch?v=364gRPDlEzw,success,,
340,JT8uDSpKeMc,美股 | NNOX 如何颠覆传统X光行业，深入行业、前景、财报分析,https://www.youtube.com/watch?v=JT8uDSpKeMc,success,,
341,k5oxvUOQnoY,美股推荐 21只地板价的SPAC，如何选择有潜力的，没合并目标的空壳支票公司,https://www.youtube.com/watch?v=k5oxvUOQnoY,success,,
342,KDmUR7MUzag,美股分析 | 2021年将会大涨的5只股票，提前布局，即将暴涨 AMC GME F FUBO CRBP AAPL等,https://www.youtube.com/watch?v=KDmUR7MUzag,success,,
343,xarBjs9J0ho,美股分析 | ARK 基金公布太空探索ETF，两只太空SPAC和两只上市太空股为你深度分析，哪只值得提前布局？,https://www.youtube.com/watch?v=xarBjs9J0ho,success,,
344,kp9uSNZqboQ,IPOE 背后的金融科技独角兽Sofi深度分析，一天暴跌50%的药物抄底机会来了！？,https://www.youtube.com/watch?v=kp9uSNZqboQ,success,,
345,5QghYZU7CyU,美股 | BNGO JAGX ZOM CHEK GHSI【干货】如何判断庄家入场捕捉低价翻倍妖股？ 毛股,https://www.youtube.com/watch?v=5QghYZU7CyU,success,,
346,kWc992hg6zg,美股 | SKIN 医学美容界第一股分析，揭秘特斯拉和LAZR合作激光雷达,https://www.youtube.com/watch?v=kWc992hg6zg,success,,
347,deOigKrq4Ag,美股 Level 2 是什么？如何正确使用深度摆盘获取交易特斯拉信号？| 富途moomoo 讲解,https://www.youtube.com/watch?v=deOigKrq4Ag,success,,
348,P-JIvl77zjw,"美股分析 | 两只长期持有等翻倍，两只风险预警，估值泡沫是否破裂？SPCE, LAZR, VDLR, FUBO, BFT",https://www.youtube.com/watch?v=P-JIvl77zjw,success,,
349,fiv8k8BnYMU,美股 | 拼多多还能涨多高，天花板在哪里? 如何正确分析电商类股？未来前景如何？,https://www.youtube.com/watch?v=fiv8k8BnYMU,success,,
350,ikLlnh8ZIzE,XL 股票分析 |  电动车系统借壳上市，未来三年收入增长200%，风险因素在哪？,https://www.youtube.com/watch?v=ikLlnh8ZIzE,success,,
351,8GPJmGkieaw,美股 | 氢能源电池 PLUG FCEL BE BLDP EPSE 现在上车还来得及吗？【特斯拉概念股系列】,https://www.youtube.com/watch?v=8GPJmGkieaw,success,,
352,FvNs35quKXQ,CHPT股票分析，深度对比BLNK分析，谁是电动车充电桩第一股？冷门电动车 AYRO FUV WKHS SOLO KNDI 特斯拉集体飙升,https://www.youtube.com/watch?v=FvNs35quKXQ,success,,
353,5_BVP1AK23E,美股 FUBO 股票，即将暴涨，不为人知的好公司，被誉为 “电视界的Netflix” 将颠覆体育、娱乐、博彩这1000亿市场,https://www.youtube.com/watch?v=5_BVP1AK23E,success,,
354,o9yYcfZz7Rw,美股 | 小鹏汽车股票分析？深入对比蔚来、理想、特斯拉 营收、交付量、毛利、估值,https://www.youtube.com/watch?v=o9yYcfZz7Rw,success,,
355,T9tv8kRaQH4,"美股大盘见顶，该逃亡还是死扛？AMD, WKHS, HYLN, OSTK, Wayfair, BIGC, SHOP, CHWY，有一只被忽视的大牛股",https://www.youtube.com/watch?v=T9tv8kRaQH4,success,,
356,_xCp79feySY,"高位被套怎么办？该不该割肉？多只热门股分析 FSLY, RKT, SNAP, FB, SQ, JKS, ARRY, SNOW, TSLA, CRWD 你是ARK的接盘侠吗？",https://www.youtube.com/watch?v=_xCp79feySY,success,,
357,FnnLktec22E,美股ARRY 最强太阳能公司，颠覆传统行业【全球第二大太阳能追踪器供应商】，错过JKS RUN SEDG的看过来,https://www.youtube.com/watch?v=FnnLktec22E,success,,
358,FM3fjWVk-XM,美股CRSP EDIT NTLA BEAM NVTA 谁是基因编辑第一股? 暴涨潜力最大？「字幕CC」,https://www.youtube.com/watch?v=FM3fjWVk-XM,success,,
359,7xYIHHvjBtk,美股 锂电池股票 ALB LAC LTHM PLL SQM FMC 值得投资五只锂矿股票，行业分析，锂矿为什么决定了电动车的未来发展,https://www.youtube.com/watch?v=7xYIHHvjBtk,success,,
360,WqdVubLqVlI,"美股分析 | 热门公司内部人士疯狂抛售特斯拉, PINS, WORK, NVDA, AMD, QQQ遭遇了互联网泡沫破灭以来最大的资金流出「字幕点CC」",https://www.youtube.com/watch?v=WqdVubLqVlI,success,,
361,WzmnOb-OiHQ,GDRX公司股票，是最强科技药物平台+远程医疗 深度分析，商业模式，财务增长数据，颠覆高昂药费明星股 LVGO TDOC,https://www.youtube.com/watch?v=WzmnOb-OiHQ,success,,
362,fH4wNXVVpR8,"美股分析 | 大盘猛跌，恐慌中抄底？投资银行被爆出涉嫌洗钱，金融犯罪，英国考虑二次封锁，旅游航空股、游轮股纷纷遭抛售，云科技股再度受宠 ZM,PTON,DOCU,TWLO,OKTA,CRWD,ZS",https://www.youtube.com/watch?v=fH4wNXVVpR8,success,,
363,4GBtWKiNwEg,美股市值最大的公司 Top 10 U.S. Companies By Market Cap,https://www.youtube.com/watch?v=4GBtWKiNwEg,success,,
364,xKQaytyoECI,"美股如何报税 | 省税方法、税率多少, 避免Wash Sale, Robinhood 避税 TD Ameritrade，亏损如何抵税？",https://www.youtube.com/watch?v=xKQaytyoECI,success,,
365,AHpDkFuq3Gk,SNOW股票分析 | 在SaaS公司的各项基本面的运营指标，比如营收增长率，净收入留存率和毛利率都处于绝对的领先地位,https://www.youtube.com/watch?v=AHpDkFuq3Gk,success,,
366,p0zjXsOgQ9E,美股为什么暴跌？5大因素导致，科技股获利回吐，机构被迫调仓，大盘明天怎么走 「字幕CC」,https://www.youtube.com/watch?v=p0zjXsOgQ9E,success,,
367,dCa58zvPAP0,Lemonade (LMND) 股票 深入分析研究商业模式，要颠覆传统保险业，背后的人工智能系统，财务状况,https://www.youtube.com/watch?v=dCa58zvPAP0,success,,
368,Gv1R0Z_Eimg,BIGC股票对比SHOP，深入分析两家公司商业模式，产品优劣势，未来前景、估值计算，仓位控制如何扭亏为盈「字幕CC」,https://www.youtube.com/watch?v=Gv1R0Z_Eimg,success,,
369,GPAYLEdK4NU,"美股操作策略 | 热门股分析，公开我们的股票池，关注和持有的美股「OSTK, HOME, KIRK, LL, SE, GRWG, BEKE, DKNG, OTRK, VUZI, JMIA」字幕CC",https://www.youtube.com/watch?v=GPAYLEdK4NU,success,,
370,dNP71FI9GJ8,"美股推荐 | 清洁能源ETF:  QCLN, PBW, TAN 必买",https://www.youtube.com/watch?v=dNP71FI9GJ8,success,,
371,cBtLy4TLoEg,美股分析 | SE股票 | 东南亚最大的电商、游戏巨头SEA 深入分析，市场规模，财务数据，值不值得买？,https://www.youtube.com/watch?v=cBtLy4TLoEg,success,,
372,PtcEJF_XR2M,美股大盘分析 | 明天触底反弹，大涨，纳指10700关键点位支撑，特斯拉一拆五股，OSTK获利回吐 「字幕点CC」,https://www.youtube.com/watch?v=PtcEJF_XR2M,success,,
373,rQpgkBj8-vo,美股分析 | 如果买下TikTok，微软股票的市值能上涨多少？TikTok估值如何计算？,https://www.youtube.com/watch?v=rQpgkBj8-vo,success,,
374,app9MikfkGw,美股 | 理想汽车股票深度分析，什么价格买入安全并稳赚，如何打新买到发行价，不被机构割韭菜,https://www.youtube.com/watch?v=app9MikfkGw,success,,
375,F76Bal2ViZM,美股走势分析 | 下周美股怎么看? 预测大盘暴涨暴跌，最重磅的科技四巨头财报公布，哪个值得赌一把？OSTK是最最强势股，没有之一「字幕点CC」,https://www.youtube.com/watch?v=F76Bal2ViZM,success,,
376,OvHCC9nqGto,美股大跌原因 | 科技股为什么被抛售？日内卖出牛股 OSTK 锁住85%利润，大盘日内底部买回OSTK [CC字幕],https://www.youtube.com/watch?v=OvHCC9nqGto,success,,
377,lTAPvqdfiKE,美股分析 | 阿里巴巴股票BABA，背后三大增长动力和5000万美金看涨期权成交，是否还有上涨空间？,https://www.youtube.com/watch?v=lTAPvqdfiKE,success,,
378,KFWOyCWVygY,美股分析，7月最值得投资的美股 | 最强三只股票，TTCF，NOK，SONO，未来几个月回报200%，这是在我们强烈推荐OSTK后又一巨作，手把手教你做同行业的估值计算,https://www.youtube.com/watch?v=KFWOyCWVygY,success,,
379,rGjI5qmn3eQ,美股为什么大跌？加州封城，特斯拉见顶信号，止盈卖出，疫苗股BNTX持股两个月终于有回报「字幕点CC」,https://www.youtube.com/watch?v=rGjI5qmn3eQ,success,,
380,F8BL_d-HPtQ,美股推荐 | 继续持有强势股 OSTK，连续暴涨5天 | 远程医疗诊断设备 LVGO发布靓丽财报 | 巴西支付宝STNE 无视总统确诊「字幕点CC」,https://www.youtube.com/watch?v=F8BL_d-HPtQ,success,,
381,nysO-tZve_Q,美股走势分析 | 电商股OSTK被低估，未来300%回报，BNTX还有上涨空间？INO价格陷阱，美股市场具有前瞻性，疫情只是过去式「字幕点CC」,https://www.youtube.com/watch?v=nysO-tZve_Q,success,,
382,Xq94APwQBuw,美股走势分析 | 下周大盘大动荡的八大理由，机构季度末投资组合大调整「字幕点CC」,https://www.youtube.com/watch?v=Xq94APwQBuw,success,,
383,Jp_Xv7Fp5kQ,INO疫苗股票分析，损失超150%利润，卖早了【附技术面分析】,https://www.youtube.com/watch?v=Jp_Xv7Fp5kQ,success,,
384,Hmkbcjyf8mc,美股走势分析，大盘上涨背后动力，警惕机构空头的仓位创新高，美股11大板块中有9个板块被做空,https://www.youtube.com/watch?v=Hmkbcjyf8mc,success,,
385,uumesRydXVM,油价还会再崩盘吗？石油的基本面依然很脆弱,https://www.youtube.com/watch?v=uumesRydXVM,success,,
386,kS0WY8cym8U,如何设置追踪止损，美股订单,https://www.youtube.com/watch?v=kS0WY8cym8U,success,,
387,n_NjqPDyWzU,Day Trade短线交易大盘更合适，最近火爆的电动概念SOLO， WKHS，BLNK ，NKLA，NETE，人造肉FMCI 【免费使用期权异常大量成交AI】点CC字幕,https://www.youtube.com/watch?v=n_NjqPDyWzU,success,,
388,ue7sJoqEErA,明天关注疫苗股AstraZeneca股票代号 AZN，两家站在风口浪尖的疫苗公司 MRNA 和 AZN,https://www.youtube.com/watch?v=ue7sJoqEErA,success,,
389,EhQZl8IB5II,疫情卷土重来，美股崩盘7%，差点熔断，附大盘走势分析,https://www.youtube.com/watch?v=EhQZl8IB5II,success,,
390,NecmxIWybuY,PTON股票分析--健身界 Netflix，居家健身这个行业未来的发展前景，6月必买股票,https://www.youtube.com/watch?v=NecmxIWybuY,success,,
391,YzABTQhK7VA,为什么破产的公司还会继续暴涨？这几家公司为什么能起死回生？HTZ CHK WLL LK,https://www.youtube.com/watch?v=YzABTQhK7VA,success,,
392,R7dSxwbknK4,美国劳工统计局数据为什么会出错? 失业率比统计数据高，巴菲特割肉割到底部，复盘电动卡车界的特斯拉NKLA，与 VTIQ合并，LVGO，OXY,https://www.youtube.com/watch?v=R7dSxwbknK4,success,,
393,P_5_-FWtMQI,散户是如何割华尔街的韭菜，美国中产阶级都把钱拿去抄底美股了,https://www.youtube.com/watch?v=P_5_-FWtMQI,success,,
394,DZ7iYx4lwWM,"美国暴乱升级，Chase银行被炸开，LV,苹果店被洗劫一空【下周重磅数据及事件】",https://www.youtube.com/watch?v=DZ7iYx4lwWM,success,,
395,YVQtisiBNDI,美股期权异动 OXY，复盘巴西支付宝 STNE，美股走势分析，纳指V型反弹[2020年5月27日],https://www.youtube.com/watch?v=YVQtisiBNDI,success,,
396,HdNoj4Hrk4M,美股走势分析【纳指将创历史新高10000点】我们关注和持有这几只股票 LVGO STNE CHEF NKLA TLRY CHEF,https://www.youtube.com/watch?v=HdNoj4Hrk4M,success,,
397,lJZt-gXuM9s,SRNE股票暴涨分析，疫情强势股系列，目标价15美金,https://www.youtube.com/watch?v=lJZt-gXuM9s,success,,
398,R72Z0eqNDOg,【预测】美国疫情拐点4月到来，美股大盘将大反弹,https://www.youtube.com/watch?v=R72Z0eqNDOg,success,,
399,7dWvrHFhqVE,【美股抄底交易】波音95美金抄底，获利83%,https://www.youtube.com/watch?v=7dWvrHFhqVE,success,,
400,rktBQN2BmVQ,"美股崩盘，有哪些投资机会？疫苗股GILD, INO, NVAX",https://www.youtube.com/watch?v=rktBQN2BmVQ,success,,
401,OHUP1dZ0m9I,预测美股下周暴跌，全球经济衰退可能性增加 [2020-02-23更新],https://www.youtube.com/watch?v=OHUP1dZ0m9I,success,,
402,mGUZXfSqWac,特斯拉股票分析，即将暴涨？中国上海工厂实拍量产，我们给出最高目标价2000美金,https://www.youtube.com/watch?v=mGUZXfSqWac,success,,
403,RB9SUbs4TsE,美股投资机会2020年，FVRR CVNA CRWD NEE AMAT TER DIS TNET EW IAC UPWK 每个行业挑选出一只强股,https://www.youtube.com/watch?v=RB9SUbs4TsE,success,,
404,1U3004wNdqs,老虎证券怎么样？股票分析2020,https://www.youtube.com/watch?v=1U3004wNdqs,success,,
405,ylPtyZIRPOA,美股大盘今天为什么暴跌? 美债收益率倒挂,https://www.youtube.com/watch?v=ylPtyZIRPOA,success,,
406,L_1lPt5gOss,美股暴跌分析，贸易关系紧张，降息多重因素打压大盘,https://www.youtube.com/watch?v=L_1lPt5gOss,success,,
407,PoiNXd5jgb4,AMD 股票分析2019 | 全面深入分析AMD财务数据，新CEO的领导能力，不断抢夺英伟达，英特尔市场,https://www.youtube.com/watch?v=PoiNXd5jgb4,success,,
408,ZDLzjqo-VWQ,人造肉BYND股票分析 (下集) 全面分析销售，研发，竞争对手,https://www.youtube.com/watch?v=ZDLzjqo-VWQ,success,,
409,LJXOmBDAq2g,人造肉BYND股票分析 (上集) 全面深入分析财务数据，估值，技术护城河,https://www.youtube.com/watch?v=LJXOmBDAq2g,success,,
410,jxSAiiKxxGg,特斯拉股票分析 | 亏损严重，资金短缺，罗列出全部风险因素，是否会破产？,https://www.youtube.com/watch?v=jxSAiiKxxGg,success,,
411,9DS0pjevPXE,美股5G列表 | 在美国上市的研发5G技术的股票，其中有一只被严重低估 INSG,https://www.youtube.com/watch?v=9DS0pjevPXE,success,,
412,AJayPigHBa8,美股暴跌会跌到多少点？2019-5-13,https://www.youtube.com/watch?v=AJayPigHBa8,success,,
413,TRh82-9pHpc,Uber上市股票分析2019，值不值得投资？,https://www.youtube.com/watch?v=TRh82-9pHpc,success,,
414,QhpG95Ccur8,Lyft股票上市分析2019,https://www.youtube.com/watch?v=QhpG95Ccur8,success,,
415,SHPseMvUqyE,蔚来股票分析 2019，从消费者的角度评级蔚来汽车的技术，电池续航不如理想，吐槽很多,https://www.youtube.com/watch?v=SHPseMvUqyE,success,,
416,SOk-uH9TM5w,拼多多股票分析,https://www.youtube.com/watch?v=SOk-uH9TM5w,success,,
417,FyBGRJ5kBn4,美股2月3月行情消息分析，附送2019年最强投资策略,https://www.youtube.com/watch?v=FyBGRJ5kBn4,success,,
418,fGAPsfuMffM,成功预测到美股大盘反弹 2019-2-3,https://www.youtube.com/watch?v=fGAPsfuMffM,success,,
419,fXvD3_P56-s,美股大盘还能跌多久？2018-12-23,https://www.youtube.com/watch?v=fXvD3_P56-s,success,,
420,zvut86TkadE,亚马逊创业成功故事,https://www.youtube.com/watch?v=zvut86TkadE,success,,
421,Eb0aaXTP5iw,硅谷投资: 赚钱的两种方法,https://www.youtube.com/watch?v=Eb0aaXTP5iw,success,,
422,g4nVZ1qjBzQ,爱奇艺暴涨分析 虎牙 B站股价翻倍,https://www.youtube.com/watch?v=g4nVZ1qjBzQ,success,,
423,fcQOKiatuMM,美股大盘分析 2018年4月8日,https://www.youtube.com/watch?v=fcQOKiatuMM,success,,
424,LivUUti6Qoc,美股大盘分析 2-9-2018,https://www.youtube.com/watch?v=LivUUti6Qoc,success,,
425,kBpXHLMqV1s,区块链是什么,https://www.youtube.com/watch?v=kBpXHLMqV1s,success,,
426,9LDPDur-jYo,如何在Binance充值,https://www.youtube.com/watch?v=9LDPDur-jYo,success,,
427,vRwidxmkZpQ,第一证券开户,https://www.youtube.com/watch?v=vRwidxmkZpQ,success,,
428,Xcryj_2p8dw,如何开户美股,https://www.youtube.com/watch?v=Xcryj_2p8dw,success,,
429,wmuhzlMUrqg,如何购买比特币,https://www.youtube.com/watch?v=wmuhzlMUrqg,success,,
430,YY2HGIaDWKk,比特币开户,https://www.youtube.com/watch?v=YY2HGIaDWKk,success,,
431,Bt8LEYQZ3Ko,人工智能暴涨美股VERI Veritone,https://www.youtube.com/watch?v=Bt8LEYQZ3Ko,success,,
432,msQXp_toeKU,iPhone X推出，为什么苹果股价下跌,https://www.youtube.com/watch?v=msQXp_toeKU,success,,
433,nUfvY2o6jXk,美股自动化交易  视频 http://www.StockWe.com/,https://www.youtube.com/watch?v=nUfvY2o6jXk,success,,
434,1GgDH6CsQQo,美股程序化交易 http://www.StockWe.com/,https://www.youtube.com/watch?v=1GgDH6CsQQo,success,,
435,_rIYS7Wu3SY,美股开户|美股券商|美国股票分析|纳斯达克 美股投资网 Tradesmax.com,https://www.youtube.com/watch?v=_rIYS7Wu3SY,success,,
436,qp6rrFbaOCU,美股交易技巧|投资策略|美股开户指南|美国股市|美国股票|尽在美股投资网 Tradesmax.com,https://www.youtube.com/watch?v=qp6rrFbaOCU,success,,
437,tp6-bZECB7s,美国股市|美国股票分析|纳斯达克|美股开户|美股交易技巧 美股投资网 Tradesmax.com,https://www.youtube.com/watch?v=tp6-bZECB7s,success,,
